contig_558	1	2	1045.0
contig_558	2	3	1048.0
contig_558	3	4	1050.0
contig_558	4	5	1052.0
contig_558	5	6	1056.0
contig_558	6	7	1068.0
contig_558	7	8	1079.0
contig_558	8	9	1094.0
contig_558	9	10	1094.0
contig_558	10	11	1127.0
contig_558	11	12	1132.0
contig_558	12	13	1152.0
contig_558	13	14	1163.0
contig_558	14	15	1164.0
contig_558	15	16	1164.0
contig_558	16	17	1164.0
contig_558	17	18	1164.0
contig_558	18	19	1185.0
contig_558	19	20	1188.0
contig_558	20	21	1214.0
contig_558	21	22	1204.0
contig_558	22	23	1199.0
contig_558	23	24	1204.0
contig_558	24	25	1204.0
contig_558	25	26	1204.0
contig_558	26	27	1215.0
contig_558	27	28	1224.0
contig_558	28	29	1229.0
contig_558	29	30	1235.0
contig_558	30	31	1227.0
contig_558	31	32	1217.0
contig_558	32	33	1220.0
contig_558	33	34	1219.0
contig_558	34	35	1225.0
contig_558	35	36	1217.0
contig_558	36	37	1217.0
contig_558	37	38	1207.0
contig_558	38	39	1214.0
contig_558	39	40	1218.0
contig_558	40	41	1224.0
contig_558	41	42	1227.0
contig_558	42	43	1232.0
contig_558	43	44	1245.0
contig_558	44	45	1237.0
contig_558	45	46	1205.0
contig_558	46	47	1209.0
contig_558	47	48	1222.0
contig_558	48	49	1229.0
contig_558	49	50	1229.0
contig_558	50	51	1234.0
contig_558	51	52	1259.0
contig_558	52	53	1267.0
contig_558	53	54	1267.0
contig_558	54	55	1267.0
contig_558	55	56	1275.0
contig_558	56	57	1286.0
contig_558	57	58	1273.0
contig_558	58	59	1289.0
contig_558	59	60	1280.0
contig_558	60	61	1270.0
contig_558	61	62	1262.0
contig_558	62	63	1264.0
contig_558	63	64	1247.0
contig_558	64	65	1233.0
contig_558	65	66	1234.0
contig_558	66	67	1220.0
contig_558	67	68	1220.0
contig_558	68	69	1202.0
contig_558	69	70	1207.0
contig_558	70	71	1218.0
contig_558	71	72	1209.0
contig_558	72	73	1207.0
contig_558	73	74	1219.0
contig_558	74	75	1221.0
contig_558	75	76	1218.0
contig_558	76	77	1202.0
contig_558	77	78	1202.0
contig_558	78	79	1207.0
contig_558	79	80	1216.0
contig_558	80	81	1210.0
contig_558	81	82	1208.0
contig_558	82	83	1208.0
contig_558	83	84	1202.0
contig_558	84	85	1191.0
contig_558	85	86	1174.0
contig_558	86	87	1174.0
contig_558	87	88	1155.0
contig_558	88	89	1156.0
contig_558	89	90	1184.0
contig_558	90	91	1179.0
contig_558	91	92	1179.0
contig_558	92	93	1189.0
contig_558	93	94	1189.0
contig_558	94	95	1189.0
contig_558	95	96	1190.0
contig_558	96	97	1189.0
contig_558	97	98	1190.0
contig_558	98	99	1190.0
contig_558	99	100	1191.0
contig_558	100	101	1185.0
contig_558	101	102	1197.0
contig_558	102	103	1200.0
contig_558	103	104	1196.0
contig_558	104	105	1182.0
contig_558	105	106	1192.0
contig_558	106	107	1185.0
contig_558	107	108	1170.0
contig_558	108	109	1165.0
contig_558	109	110	1143.0
contig_558	110	111	1127.0
contig_558	111	112	1122.0
contig_558	112	113	1131.0
contig_558	113	114	1131.0
contig_558	114	115	1130.0
contig_558	115	116	1174.0
contig_558	116	117	1177.0
contig_558	117	118	1152.0
contig_558	118	119	1152.0
contig_558	119	120	1154.0
contig_558	120	121	1156.0
contig_558	121	122	1140.0
contig_558	122	123	1150.0
contig_558	123	124	1151.0
contig_558	124	125	1154.0
contig_558	125	126	1154.0
contig_558	126	127	1128.0
contig_558	127	128	1133.0
contig_558	128	129	1155.0
contig_558	129	130	1156.0
contig_558	130	131	1164.0
contig_558	131	132	1170.0
contig_558	132	133	1196.0
contig_558	133	134	1216.0
contig_558	134	135	1210.0
contig_558	135	136	1223.0
contig_558	136	137	1243.0
contig_558	137	138	1241.0
contig_558	138	139	1264.0
contig_558	139	140	1264.0
contig_558	140	141	1272.0
contig_558	141	142	1272.0
contig_558	142	143	1287.0
contig_558	143	144	1276.0
contig_558	144	145	1272.0
contig_558	145	146	1271.0
contig_558	146	147	1270.0
contig_558	147	148	1232.0
contig_558	148	149	1226.0
contig_558	149	150	1227.0
contig_558	150	151	1227.0
contig_558	151	152	1227.0
contig_558	152	153	1218.0
contig_558	153	154	1215.0
contig_558	154	155	1230.0
contig_558	155	156	1230.0
contig_558	156	157	1214.0
contig_558	157	158	1220.0
contig_558	158	159	1212.0
contig_558	159	160	1212.0
contig_558	160	161	1189.0
contig_558	161	162	1189.0
contig_558	162	163	1198.0
contig_558	163	164	1187.0
contig_558	164	165	1197.0
contig_558	165	166	1218.0
contig_558	166	167	1223.0
contig_558	167	168	1240.0
contig_558	168	169	1201.0
contig_558	169	170	1262.0
contig_558	170	171	1278.0
contig_558	171	172	1282.0
contig_558	172	173	1311.0
contig_558	173	174	1318.0
contig_558	174	175	1327.0
contig_558	175	176	1324.0
contig_558	176	177	1318.0
contig_558	177	178	1313.0
contig_558	178	179	1313.0
contig_558	179	180	1307.0
contig_558	180	181	1329.0
contig_558	181	182	1323.0
contig_558	182	183	1362.0
contig_558	183	184	1312.0
contig_558	184	185	1308.0
contig_558	185	186	1312.0
contig_558	186	187	1328.0
contig_558	187	188	1325.0
contig_558	188	189	1350.0
contig_558	189	190	1344.0
contig_558	190	191	1345.0
contig_558	191	192	1355.0
contig_558	192	193	1350.0
contig_558	193	194	1336.0
contig_558	194	195	1334.0
contig_558	195	196	1335.0
contig_558	196	197	1360.0
contig_558	197	198	1331.0
contig_558	198	199	1323.0
contig_558	199	200	1333.0
contig_558	200	201	1333.0
contig_558	201	202	1339.0
contig_558	202	203	1361.0
contig_558	203	204	1361.0
contig_558	204	205	1366.0
contig_558	205	206	1345.0
contig_558	206	207	1345.0
contig_558	207	208	1346.0
contig_558	208	209	1331.0
contig_558	209	210	1331.0
contig_558	210	211	1348.0
contig_558	211	212	1348.0
contig_558	212	213	1348.0
contig_558	213	214	1350.0
contig_558	214	215	1339.0
contig_558	215	216	1339.0
contig_558	216	217	1331.0
contig_558	217	218	1349.0
contig_558	218	219	1349.0
contig_558	219	220	1352.0
contig_558	220	221	1350.0
contig_558	221	222	1355.0
contig_558	222	223	1352.0
contig_558	223	224	1341.0
contig_558	224	225	1341.0
contig_558	225	226	1348.0
contig_558	226	227	1347.0
contig_558	227	228	1347.0
contig_558	228	229	1342.0
contig_558	229	230	1332.0
contig_558	230	231	1343.0
contig_558	231	232	1359.0
contig_558	232	233	1359.0
contig_558	233	234	1355.0
contig_558	234	235	1357.0
contig_558	235	236	1355.0
contig_558	236	237	1358.0
contig_558	237	238	1363.0
contig_558	238	239	1384.0
contig_558	239	240	1382.0
contig_558	240	241	1373.0
contig_558	241	242	1381.0
contig_558	242	243	1373.0
contig_558	243	244	1373.0
contig_558	244	245	1390.0
contig_558	245	246	1388.0
contig_558	246	247	1433.0
contig_558	247	248	1437.0
contig_558	248	249	1437.0
contig_558	249	250	1436.0
contig_558	250	251	1436.0
contig_558	251	252	1419.0
contig_558	252	253	1404.0
contig_558	253	254	1412.0
contig_558	254	255	1413.0
contig_558	255	256	1400.0
contig_558	256	257	1411.0
contig_558	257	258	1417.0
contig_558	258	259	1416.0
contig_558	259	260	1408.0
contig_558	260	261	1402.0
contig_558	261	262	1401.0
contig_558	262	263	1388.0
contig_558	263	264	1388.0
contig_558	264	265	1383.0
contig_558	265	266	1349.0
contig_558	266	267	1344.0
contig_558	267	268	1341.0
contig_558	268	269	1342.0
contig_558	269	270	1340.0
contig_558	270	271	1344.0
contig_558	271	272	1365.0
contig_558	272	273	1355.0
contig_558	273	274	1343.0
contig_558	274	275	1347.0
contig_558	275	276	1345.0
contig_558	276	277	1342.0
contig_558	277	278	1353.0
contig_558	278	279	1341.0
contig_558	279	280	1330.0
contig_558	280	281	1331.0
contig_558	281	282	1313.0
contig_558	282	283	1298.0
contig_558	283	284	1304.0
contig_558	284	285	1317.0
contig_558	285	286	1313.0
contig_558	286	287	1292.0
contig_558	287	288	1307.0
contig_558	288	289	1283.0
contig_558	289	290	1275.0
contig_558	290	291	1277.0
contig_558	291	292	1285.0
contig_558	292	293	1278.0
contig_558	293	294	1283.0
contig_558	294	295	1295.0
contig_558	295	296	1295.0
contig_558	296	297	1295.0
contig_558	297	298	1298.0
