contig_51	1	2	584.0
contig_51	2	3	595.0
contig_51	3	4	604.0
contig_51	4	5	606.0
contig_51	5	6	621.0
contig_51	6	7	621.0
contig_51	7	8	636.0
contig_51	8	9	656.0
contig_51	9	10	656.0
contig_51	10	11	663.0
contig_51	11	12	669.0
contig_51	12	13	680.0
contig_51	13	14	700.0
contig_51	14	15	711.0
contig_51	15	16	722.0
contig_51	16	17	725.0
contig_51	17	18	725.0
contig_51	18	19	725.0
contig_51	19	20	732.0
contig_51	20	21	738.0
contig_51	21	22	738.0
contig_51	22	23	738.0
contig_51	23	24	748.0
contig_51	24	25	748.0
contig_51	25	26	748.0
contig_51	26	27	763.0
contig_51	27	28	770.0
contig_51	28	29	800.0
contig_51	29	30	812.0
contig_51	30	31	860.0
contig_51	31	32	868.0
contig_51	32	33	868.0
contig_51	33	34	869.0
contig_51	34	35	872.0
contig_51	35	36	875.0
contig_51	36	37	889.0
contig_51	37	38	898.0
contig_51	38	39	901.0
contig_51	39	40	924.0
contig_51	40	41	924.0
contig_51	41	42	942.0
contig_51	42	43	943.0
contig_51	43	44	943.0
contig_51	44	45	947.0
contig_51	45	46	950.0
contig_51	46	47	951.0
contig_51	47	48	963.0
contig_51	48	49	963.0
contig_51	49	50	963.0
contig_51	50	51	978.0
contig_51	51	52	991.0
contig_51	52	53	998.0
contig_51	53	54	1012.0
contig_51	54	55	1023.0
contig_51	55	56	1023.0
contig_51	56	57	1036.0
contig_51	57	58	1047.0
contig_51	58	59	1051.0
contig_51	59	60	1064.0
contig_51	60	61	1064.0
contig_51	61	62	1066.0
contig_51	62	63	1070.0
contig_51	63	64	1101.0
contig_51	64	65	1105.0
contig_51	65	66	1118.0
contig_51	66	67	1118.0
contig_51	67	68	1132.0
contig_51	68	69	1132.0
contig_51	69	70	1132.0
contig_51	70	71	1148.0
contig_51	71	72	1150.0
contig_51	72	73	1166.0
contig_51	73	74	1171.0
contig_51	74	75	1154.0
contig_51	75	76	1166.0
contig_51	76	77	1181.0
contig_51	77	78	1189.0
contig_51	78	79	1196.0
contig_51	79	80	1193.0
contig_51	80	81	1207.0
contig_51	81	82	1215.0
contig_51	82	83	1242.0
contig_51	83	84	1267.0
contig_51	84	85	1288.0
contig_51	85	86	1296.0
contig_51	86	87	1303.0
contig_51	87	88	1303.0
contig_51	88	89	1289.0
